transaction_hash,input_addresses,input_values,output_addresses,output_values,transaction_fee
16c543517fc6c7a36c381d8c0bf9a099ab2cc88342cc983c42c3fbe2794247d1,bc1qn9f0kwvxxth29l3v0hn7d87nkkk3yx4nznmzgf:bc1qkme9vz4xh0ggvwvpk89xzdmmwmlexyhcrplchm,7785291:3051737,1JRp8oxLkTESxyEfGpb429SSRtBJrEzwex:bc1qa50hs5wksea0n3kte6qan9dajzd4huj3u3mznp,8287063:2549425,540
7604479eddb2db74f08edcb69b79408509e6308ec69656d2099b339fe4c62407,bc1qtj956q77859ad6f3y5cy0uagh9pqhnfdkxx2x2,1974879,bc1q5cz77u7tc6syl67xnnkvaxnn5qkc8mwf637nm8:bc1q6hdtyzwk876st8hkzlduqrzguz5vdu9dg7ssr2,63439:1911113,327
da041f5eabbaf352fdda498d96fb40f1c59e969ba1ef04394ef6837c7d81b54e,3DtwfJ3UGEveLHCFmaWAhBR1zH9y9L3m1B,3058769,1D8UKRXTbpqkcAwmd7Qg14UZiZzHPGjBmx:3DtwfJ3UGEveLHCFmaWAhBR1zH9y9L3m1B,201262:2854387,3120
4b32f645247419d55f1c2b84aedaebabe6b179a68d6bb1cb46b1ed195fc04cac,1HQYJTTTkKS15aDWGCNLHSQYV5bsuozEjE,2368482,32aL41AbMhMr53bhgcUjyR6NQK9e6M26H9:1JqYfz35UrwJQYaoSX42eBRGRYRM13D6na,268886:2097562,2034
f3d57fc87739919eac76e5c3c7dd6e2b0d70a0cc3ece33309454b4e131cecde6,33qyvobLPjfC1KyYEkZfJNQ9aGFZRzLSPr:35PxLDSC7pCjk9FSwoPDKtszgp8RJdWrAN:3M8BrP2nYqNkDhcx5VWVFCfbofGADyhrnq,10866:17980:25896,397aoW44M6LxpGaz3r2Q9U2TH7wPcuqGWr,51038,3704
8edb0ebba082f0570a40a515cf3170c843e2f0677809bf497f94cf267d1cc489,bc1qq5nl9meuxjae5m9ww9gcgedsmxdlpappde7nuw,2100925,1AxtrLZqVjDgxEHCfgomVnwdYVvRpwBkbj,2100475,450
73a885da836447cb306ae2d9853eeecdb36ab5d32eb42f6be1c22fa0b761aa3f,bc1q8m2dccegnmjpawatu7yztmtx2lk8r9v4y2s373,348214,39ZAx5Wpy4otik25YrpWVKbJAJpyMXmksz:bc1q8m2dccegnmjpawatu7yztmtx2lk8r9v4y2s373,108917:231203,8094
e516a80052879b6b3dcc8cc9ddc05d1feb242da7c03909ad068e43722577288d,14aaEC23WY9HLc2gxWYRtgKY7qPe8iJPFP:14aaEC23WY9HLc2gxWYRtgKY7qPe8iJPFP:14aaEC23WY9HLc2gxWYRtgKY7qPe8iJPFP,2518:3052:59222,3ACZbCTT5CALDduC4ssDAL3zCv2cDHCJa5,62918,1874
8edc6ac1158b679a3ed8b792f57d529d0ec7a0a8bce137e98bf2fe6d3874417a,1Jo9WqwbKvPtLezuFqELkATzjVUfpRCNoW,157233296,1KQ6Hx8dtD9rPS7KyHZJequo7o9tA9yMnw:35QK7daFJo1rP1yASkG2ES2ASR6GjuFwho,152395476:4821930,15890
7643b1b2f3abf3c037b070f57e0cac94ef20c5409c58266de084f453e07c18cc,1KhsM6bD1mEyi7UYmC5NythM7LpCUiedJV,19402187,3HnvB5ZsrqbkmAooQGjob4LAR44TYrTo4W:1EK5k6GKbDtD7etJaFe1oVgSokVrEzEZ94,302273:19094693,5221
fa2468d329e46b4e34f928b4d587df283d32eadf054a81c39bdfaf12633c4f64,bc1q86ax9asl7tttnmu5vvd032gr45js2hja268d4e,1608804,bc1qp7hrjvv8x36reglyw4nfek49c759scywzy2u6x:bc1q2shg5rz6av2n7h64g59uyrhydm68hk6fuud8xs3dd3yt9mexu42qw3z4x3,1600802:6515,1487
60a444e20a0e911c523bd019f9e46cd7b8e16f182bd0fde8e4954520fee429cc,1MeaiZY6YF6rdim5qzWDRmW5s2vdiqWhex:bc1qy0j7pz2hrjmtswgjdrpmm682vq98ddznmz2ug6,3038175:79771,bc1qu7uj88pyltr8w7vtun5ftft8yevckwtyf8kvs8:bc1qy84wqea4v9drm2fr3pvhg60gmg2yg9csxy6kpr:167bsBtPTS2mg5zXX8JGFKqJLeYL5dxiRU:1MaY5kB27hwYbXRcarDvc6K9S9JRZVHUDd:3HpuPSTybgdGyXPzvvmWz6RGFirJgKmCQ4,314181:1479614:1186667:65068:32534,39882
ecdbe52a4d91d6bedc37f14369f83640617ed7252b427636ee9724f20d2bc08d,bc1qsh2yxrj40mvpf9e35wmq6qvh4r5nhv9mlu6ewy:bc1q69cmf83fac9pkmgvxnjsavc5h9jf7fgk4q2yej,178707:468199,bc1q6uy6g9rwq2spst2y6tcvpjzjge7kyvfzp8llqt:1birsVpaBbTWN9kbDLtQ7v4xZkQipYn38,16588:629779,539
88d8550e8b1881dcf0eda6bcc28919ddb6e33a1c651dcb274ed3805f577526fc,3GJ7F2NwV8ASokq98aiUfoBYzQ41x18SSw:3GJ7F2NwV8ASokq98aiUfoBYzQ41x18SSw,473848:1338541,1AuxuoW4khEgXVgMpwkNFarDLWpB7sF6sw:3QweKHc842Y4KtkQEdHMtB33UWmajKGXeZ,1050000:750000,12389
88f0d0ce7f4c952cdea997a7ab54e31b50bc634d64941deee5cc08f78128a5ca,1F2hpVhybKTNVKE9VPehuULfTBWrCXdh6X,54486,3BLUoHHWCUW6FW4yPiCwqmG47hBs9F7aWK,44834,9652
b3db6c8b979a061a1cbe7467ab35c07446f2a171657d486dabf72d762b33b079,1CPtwshpJwZyjSahsR5QfYPcG9FcdDkbTg,1122000,32Hk165H5LtDiaTpzuvmv43XnLonRYYJm3,1108776,13224
3af8fa738433be16c21a9d449689371dd9b3c7b789069c7515892e2551ee17ff,1DFTXbfnivNcjAKhuWt233MnFmfoiNvVyK:1DFTXbfnivNcjAKhuWt233MnFmfoiNvVyK:1DFTXbfnivNcjAKhuWt233MnFmfoiNvVyK:bc1qfv9pjedge92mgg9755nymemqv52q4cdscnuvtu:1DFTXbfnivNcjAKhuWt233MnFmfoiNvVyK:bc1q5r3vnfnhpt7cqaagaur6dvsw6pnuhcts4qpq3j:1DFTXbfnivNcjAKhuWt233MnFmfoiNvVyK:1DFTXbfnivNcjAKhuWt233MnFmfoiNvVyK:1DFTXbfnivNcjAKhuWt233MnFmfoiNvVyK:1DFTXbfnivNcjAKhuWt233MnFmfoiNvVyK:15WB2bpg4eGDeLyvKNaX73vZ34CnqDAWSb:bc1qhva9u5nas7xxd2y9mef6tjn42umqfg4xpfhs58,1051851:478765:135891:105531:97410:7047:655:617:547:547:546:505,1D87doDNrAvpPGxCRJ4jk1A58gv5uWyMxo,1875065,4847
24fbfbad3bee300ed1faf9b12c47839d59ed579f1f160d239802d70f4992d110,bc1q9emzuytnc3fdvms09sntedn2nnt8lecftxjsu9:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:bc1q9emzuytnc3fdvms09sntedn2nnt8lecftxjsu9:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:bc1q9emzuytnc3fdvms09sntedn2nnt8lecftxjsu9:bc1q9emzuytnc3fdvms09sntedn2nnt8lecftxjsu9:bc1qe3x6jznlqzptxsd67ywerjkcz8wgcvq7zhhl3x:bc1qj46dfel5zknpwl2h6j6pn330q9wwmvs6llnxw8:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1EogT2j8M6eTqrpzwhi5PCTZCSy1mTvf5P:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr:1BGFcFt5egjxWVh75nGdsu7ykYXsHvgArr,2705537:2492947:2642390:2600000:2622750:2717525:2575498:2793536:2996084:2600000:2633434:2703124:3006067:2775872:2520966:2476039:2431867:2516600:2625513:2864754:2665510:3795000:2714170,bc1qvyfnvhd47pvylkywydtp4y8c9eml68j9wsxl0d:14AqUTVS3J9kZTbwSihujkhbg4SvZ7vAek,486144:61980000,9039
61016dd643bf9aa7567058d89106f3b6b427090fb2c6c414eb90ec7c54d786ec,3HoMGdBFUSZzqZKnmMcG3aQgnnxHQqXHmx,53809903,39XdezHKfGRzCU3B7rCfADhta3PTUGBWuz:35QcHCBvdNPuS78pRuAJAACZQrxk5jaCsn:1JLqNu32SjCmiSxXEfwKY7nHEHWm7PQY5g:bc1qqqz37uy4vc28etwhwegn7k4wzd42g3nc0pkp3f:3G3n1peq9RP3rZx8vHjp1YDGGGxVvz6bfQ,131570:276556:447632:992470:51959447,2228
ed6563539835cdf6a1aab47533e4b4f27dc8da727f7c6e00d7856ec7637ec623,bc1qyp5rj29yfntx6fx03uu5w98t2r9aeq272guwj9,1411000,18PsFu2jQhNxKPRWbUYLtthhUt3UyMqVZE:bc1qyp5rj29yfntx6fx03uu5w98t2r9aeq272guwj9,1232022:170770,8208
685d2379e1e27074dd511be5d245204f384abbc2d7b4951d75731c88205e7718,1ARyXK8nf88TNXYBYixewPzRp2AQVr6pAT,2140000,3N3FtdX95jwCRnR7zA56wFyjaMi4XEKt8F,2134300,5700
6ae5917981255606d351c37df32211eb71152945ed68bf934180c6f96e6f547c,bc1qjtuk33lh33zvhmsz6f2648p5qgmhqq3qchyxxd:bc1qdrqqv3fqlzgpjsck82353utn0xw58n8ydj6mv0,232777:1369888,bc1qe3j4atzkkhypwwqq4qncy55jevfj5epdjkugkt:bc1q9kkapu8c3pp8eaat26v7dgw57puagscn2wyeqc,1281787:320034,844
208a2a78f1113449a3d6c8766b4a34eaccd21de8757e9ac89c9d2275759e8463,bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p,189293615,3MTWBNuxp7xH9njv3K6WEQNfcCrizKHFRw:bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p,694585:188549030,50000
244b597645b36e37d666f488779d7ee1760f6edd8fbbcf04fb93a116954d483f,3CsFgo6qRL6RnDZq1vWNY7tvJruJodUzKi:39ERjWzrUUCPg824nqqmr1i781qD7fAjFo,362500:317645,3BrNysVdMFPnhjA1zFdjcAp5pYJqqwXyL2,658810,21335
88373fd52a4cf52f88dd2b8c5dd8e97348f9465d31cc45f5840c23064de06bb9,3J9M4DMxPMkhGFiD76CJNECQXb1qLSNFBg,1018071,32oGNrJyko9nHY85s6YPRhAgEPHQh5vGHX:3Qh9gentxoFxPVmDCi8SPDWxAdQoNqKRo4,10000:999139,8932
ad54bae755f8f01f1a407da059714fcfde43276523e87e653af697e156f82c54,13B35hQH5RSZaEzRK4dE1AhNC1Stt1dL3h,2140320,1EvqXJ6TXSg7JcMwNhrCHfD684WwVKoJBB:3MB8XfZYE12MmmmQdMT67t84PmJwPsWBWi,4272:2125200,10848
b55230f94981da661a788c34239aa7c18d4a5d5735719b19c819dd01e3aea3cc,1JZqiAikECrrSrst6KCWZaFL9uyUxD7Rmo:bc1q78p83psgsp4ktfdku26h2k0n8xmea7kv9sptzf,4439:10815,bc1q78p83psgsp4ktfdku26h2k0n8xmea7kv9sptzf:3NkvwA8ZbZBvZNp7a9Z4gZ5qGTHScBTLKK,1711:12676,867
e28756cea4bc9aea1ffd0d8a190856cb8ace241e7b5a083c476d6f8a46c6b7d1,bc1qfddasezlvd2prx0t9tl9nzll3hdetcr0l6gn2k,937182,1LWvbURSQ3xqgiDwZXZQZDWUdQSnpWE5Wp:bc1qfddasezlvd2prx0t9tl9nzll3hdetcr0l6gn2k,790000:138974,8208
638ca1421704ec690e31c933d077729243e031e3590a44ef12eb42b7739eda2f,3BeGBBp6qbFbq2YWj7pCztdjobPvDPA65L,518601,1GN4b7XJLoJre6gpfXYt8z5FAN3Z3EPDn,511231,7370
a5d810a57d6fe298360d3a899304ecb8cdd0316435ccea2fe04cb61d1b11b270,bc1q3dp4geawhtm4alkehkxaagfpxlacah22pdp06k:bc1qpqme7wsq7e2s52cesff53r99zcfd5s4nl486qe,766238:769949,1LQdVw4VNkRHfq2DErFHcZbNhUT1RE6mez:bc1quq29mutxkgxmjfdr7ayj3zd9ad0ld5mrhh89l2,184690:1337293,14204
33b40beaacae0c02862c0efe08deded198775bcf9e771c73c9180f4e17bcbeb6,bc1qpe5pp7z9qzhlg87g63jukrtuekjsgunw547lza,288596859,3PAVfNJTpuuEYnwMesUNEvFLFQr1TgbFP3:bc1q9l0rsr28r8t9w0ajp70ekkmqgclex4n5fy4ggu,2130413:286458043,8403
e90e032d0f555f011c7a59bb0b7106ce0d34718de17f4e2a34dbc8fd4ee0d515,bc1qwluhxpjdw9jrmzxdjnr98vgzru2ee3zc6wkq4r:bc1q7r2npprz276jv70l8nugcflwmruwj7033fcp35:1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s:1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s:bc1qhltkz8nvtfldc8fu6w98aq0j3756562ajxvkkr,947522:866774:2480747640:484284065:913398,15x5ryTPWZHsUCmtxPXoQ4i2JHL9yyd4Vj:3BjLf51ZGcBXYx1865SASnAq5FaPx2EuQ4:1LXhJZkj5E7Vzybc9Mvip1Nmxpgid3gXVu:bc1qnaq2zdgdxt94pgmlew8e9nndyep602mptv5med:bc1qkuel03882n97x4nszfdk4c8a2hgvq40tk48my3:3DEkQdbwWutdbG86ycChM6dMXTognn7A2v:3MQWTH4kT3QpWEN2UAobGg3hoUdADUMRiR:bc1qzm44yadkk2pn5z9yca3pqqmvnkcfpct0gf273f:3KJRXm3S2yV3k7QpwARmRPPNhgWoSbL9DG:3HfrhB8CwH414Yoqaj68r5XASWZ1P6MoGp:1L7C3G8i7WpedjiFdVDpU75WkZrvHqHwtB:1JTvDrV7CnQGomMtQbLndZfaLyXy3peMAp:bc1q3062s435zr675wrv82guuk58y54g5zxygaxunl:3FmR96v69XQkpZhGtiERBTKFVPTKeUxtb6:3Q3T8ByWCjWQcSCZjkn53N2wNWV66QTFkR:38bSm8KuHopqKpcVYzmuACksHPPHoEWDop:37SciHY6CSJf4kCpTjyKXZbWSwWEQNhyhe:bc1qf8zjuf6vamr0zflq9wxyfk4g9sx5f4mdunqdx9:14yD4WecojvF6dDFiD35inxExFzQQxoo7E:3EiF7cygNVAP9Yw4mY2nrH1RadJs4VWTUD:1HpQJikpAKFinDG6y4yNWfTjo1FP43HmwG:bc1q3ucw3dtjnj0d3uwhwlwx6qmedzvrhuc7y0d83p:3DTa6kZFtPjHiAhBrUubkRej36ZTiBXsM8:bc1qytrttvg8x5tekrjf84wqp0zpz7kfhv67sn485m:3LVspGA1FtwZoDDwyv1KnbgPAuT8jJtdKz:34X8htRuVQBDLycGWr6EoNTuvXTFUqY8bT:bc1qh0xtfclepwjwwg8eswsfm6pvyhafdpwln70l9p:bc1q8ntz9mu7xf48ckawav8xqkuhyj9a885k5le5jq:3AWGaggM87Nnhit5DwYYfXyvzW1NYutCw2:bc1q6um5ckh2uwfwgr3m9krq8f9l8m80twm8mz8tfn:3E6uy4kMaTmmkJvFHQbzGZfiauo9fDAgfB:1Eh64gTAwRpqvVT526ACYz6hBEnViydVLw:15cnymBhfWnXV5VUtcRr8wcqfYMJ6KsnXK:3CAJXrUn5dnSfzpRsSLJp7zxnEtf1JBuiP:3CtzUW9ACHQH8N5ySQ4oUU4qFjy3HHyFzk:32gE7P4fwsTLfQtSuVv8eWWNPibBgdCMdn:3LhK53qTxUtNH8fqn7kmJE48UPK6x6AUaP:32pPNQLyX1qdoMpsWHcT9F57AVtmdztBMx:1PchNUnnK53SgRMYfwPxKJVmP3s2eXoA1f,482595:1605404:338499:127400:1464663:71957:1270006:1287475:221845:1952257:99943000:9638200:824179:382343:32212285:69089:943000:93000:2454684:890264:1682300000:683600:7648900:323000:29977670:976300:1553000:2193136:1069943000:3131408:289543:649400:6687132:367557:723505:3134205:583000:53000:93198,176700
6e1a9e5eeb9781fe3566bdc061add85f5b52c1d3aedf0bcd119dd60473cbad36,bc1q5jvlcge2v0zm95kmk5yn4wknw774yl6zag4m4y,146620,3J1vAPkrNgH2PvTbGufJxU37hFvZnHyrre,139307,7313
145f897e819d408948634249b19bbf678f0a244d3a7970300b7075aafb9c8e60,1ACVDuY282sNE7uhV3gohKG3fi6rRYjEyC,920522,3FCCrNA9dtBtcTD5Ca8D7k2hKDyUBDqHwD,910300,10222
917ecdfb24eb0dd855168e893f2d96fa0b8ddd10009f5a7b813a9003cffb39c7,1KPBXiDLJzTbApkXLZEb566VmhtRqLwCeq,151300,bc1qjg237u0tdx8vtaldpjv2s5u3ghmlggq56rzz8g,147712,3588
76b1de8f3cfaea331c3d9e7fe536dd9f70b2277b52013c0050713f30f6709f56,bc1qhh0feupm8r2clys3ppjvv2znrel03h57z8jxwl:bc1qhh0feupm8r2clys3ppjvv2znrel03h57z8jxwl:bc1qhh0feupm8r2clys3ppjvv2znrel03h57z8jxwl,160093:109826:168628,bc1qpzeccss6v5jvu8qy2vegl3fp4kan6g5pfnwjz5,431603,6944
7a3ad9f2941189cae6a6c28863c65e8f226165a93d1583d994a8c1e7c69834f0,bc1qmvu7lyx7wjrtlqrt0wtu3f500ljcddzlfkpxnz,1766573,bc1q9j4k8wmctj630q4c3hur4e2rnwdur6n0w24p3r:bc1q0pzgxfwvwx0acvc2l7qr57p9eramy3p289u970,316042:1446942,3589
dabe9dfdbd3475202e04eb652184d3fb238326f2b4bcb4acfcc2c769a1e090c3,1Gi9Xpg85pMizBz18KTqBpSCVvjVAPgya6,78577,bc1qpys0nwxgqd3gzan8n637a8evs2qduang6w9xy9,77809,768
f03e084c56720b7e6e9f94bfde45ff698427f2eea458bcd6b8dc1de65f06972d,bc1q0fe2cx5kkgcyu8xc3f58yy2fqpgtp3mskexujm,1571392,bc1q0fe2cx5kkgcyu8xc3f58yy2fqpgtp3mskexujm,1570744,648
439001affa5aaf6f9da9033635d11652004653d1be6e2b65ec03a823345ab631,bc1ql9acg58u5hp35hapg4ar39fs7yldevp38svajh7ea20qy7vp564shc5cdh,6515,bc1qwhunfd054psz96wsxnwn96tuft3e44j4psygzeclwale2a7ydkqqzaerl8,5943,572
0d66406cd8c22b2874c7098883d12e9a5df7e528d026d03b52d21d49439ed0cc,3C4iypxPB8aYLtMQyt7qemdHo8GMvZQ9n3,50000,3P9hEYFLzhcSfVBVp3E8XyNkF8fZkTJ3Cx,46910,3090
a7d948e506155a221bef3849145a46060b26d521b7b03eabbece8af2eb73d1d8,1GcuYDTu6Qq4iFbvMo1QWxQXQKzH2pYMrG,5683775,1PVVgVbwvr2anwVHuu7AvnPv1QNguY3oy5:1KGdmpw9J8EHobYUoNSBS43RWY31pNMV9D,342419:5340678,678
bd0b39dbe57887c3061c9bb507938c5de3c1168445bf975c59696dab2aa4b25f,bc1qglr0pljurj7ey6jtusahqe8j3gcpx6v2ezctgp,1551000,bc1qcjhz5v5rtxt2kjgggkj2gnenqhpc988j67d5yv,1545060,5940
4a812b7df0df74143d4039aa80bf32e445dc4955a3c805a6a34375f2f7e87c92,bc1qqdxc8hzxmth8fzvd74h2qncnq0qpt290k2wpus,333503937,bc1qwxwpgaxd27d5le7c03lz6cxaknh0yqv54x9e3j:1Hoswi9S5BnCagjBTGmjTM8EV2ZJBoE9AG,330334421:3165628,3888
bb49d783faa37a0b2d435490bff84af76bd3db7e3c6200b334223b365e0d8812,bc1qgpw2jfff08ts66jjnj9363frl80unhnyxz2jeq:bc1q9usgktxhmz0zkdclx5dejpfwks6kyh6m92qahl,795000:690492,bc1qu7vjv4r0ekyjta3m5tg55dx97eskxwrp09j658:37d2CW1xgaDmqykWUSRZQoMk1dNLHn8W7D:3GYCiSjAaduDFCJT1gw6mrDDXWPn3YMUuv:3GiWhKZfFwArS9q6QNrvwLasgG6iEhpMwZ,1209821:151658:53509:68207,2297
7d4a1f6aaf6bccdf039942242348cc3d5988b05d9a3d489bed8cb065d088cc85,bc1qq4gzffn3u9jdv2fg7l4737yqxftx569enjclxvle8lnx5l73mensycaj8t,120043000,bc1q8f7ljf8npkf37p3f273eg92333gm4eyg4560a6:bc1qajuy6ylrsz47srqnsqx4v42q6y3djjqf28f6hq3pdk6nwqp7up6sd92sy9,15000000:105032360,10640
22f0469125081a4b812445e6e038315c2c049c251504e8c2408f7ca4768565f3,bc1qmq5mmkt3ry5m5tc6fsxj2yju8x49mjuad9fa4u:bc1qyf48jgv7nj03m7m3ztv2nqvwdx3cu99380w3hr:1HEUf4SJPmvDjLmsELUiszSB3owhciZHTX,280063:273561:271255,1JAVgE44Ysjmson3mV3XxpXb8ADBHpNevp:bc1qr7hpkhjw4y26y5vjsqnsalplh423tnd4qjvtwk,636830:187065,984
c07cd525733c4f8b37b97f0e94b2735555b0c075061d1ddfee768e76f31a9f98,3AqDLGWfmCJgfyVzG82vE6xbxipj1LKFR1,50026456,16zLAP6vXifUaRCje36tSQh4K9FTkD6W94:3FdsGPeZJEUvhdQG254wFJscz3EZJki1oL,949036:49075594,1826
5b4569160c6d93bcc7fb0474f2261ff3e4792d0544d33177717d1ba57d6d63a3,1A78iXS2nPh3WxgZdN5vLkbg7bkkfCNTkT:1E7qWcdMcxt51YjqPMiZR7YiYLdZyrHBsg:1ADyp2t82VajmF4HbVtgUagZPjTTQ7AiQB:1F26E6aQzhTxdMdBnCTJn2XZT3hBVQttYZ,417211:252549:156857:255049,1NSafcqYKP7jiQHRrWuW39Kz42hYa5ABji:3Fi4v2LjE39VfV5WQWtjbJTyKHJP7NAVk4,1185:1078470,2011
cf37f4dbd62f37c4c4a5412506bd2f79de557dffe3e2fe75eb33fa2cbedc3dab,bc1qhtcns3d24u9hx5ltt9329r35tre3tg3h6neuak,914200,bc1qs3a6xvd2kyt9x5lhq4h9uhxxv86dhpcnxsx7qe:3AmubqWsTjrbdHq9QWFpUeQseQETtSutbD,13780:900000,420
bd90b3808cb6dbd63a797c31509a09d25e93abb2168a5410df08bfdbfb515170,bc1qf9dqgz3q3jhae2907e0hhfmxmfxsha8t97sfel,7843208,bc1qc206g58sean8vsuq3xwevl8w74wvafjrf6fs6x:bc1qln3qne324273ra9alqau6w47xda2sev2xnlthn,3070485:4766959,5764
678920b1b5be144707bf0c8d27b917cb9ab8a22916471deb0c24b6f3ef4bccb8,bc1qe86ul9ldady5fwrzsvfxmkgk45n878pew9cny6,910104,36f87gYTXJWWF2EUsVqCbE2Jb3Z8xTpxW1:bc1q304g94drfv6zqxykplyv6pucz0vfnqwzt6p6dn,315132:591899,3073
dddc8ce12e4b5a2497481e8020ae20703253c018c0442645ee63c593c47fd39c,bc1qchepw64vf4cqfhyyrr9h7jfv0tnad9s9c8vyp6:bc1qt56dgt64nmw88lpc4z2pyfdr2t70zvcp8ddewl:bc1qj3pwvdk24phfl7lv8jtq54qekqkpl3z745zzha,296877:269175:43466,bc1q5kdl82fde2ja23ajeq8yjuwud690wrpfwjfdkz:bc1qgcwp7jkj09uxujwckuhtjwqyk8fdd7ew972wrc,311757:282974,14787
0abf59d0ca1b39cabadf2659964143cc43ea62b8bdc5c2b45cc912925787135b,bc1q6xcqzdffcv2tlq2sfjnw5kzx5mcsa5cx6rf4mh,199188,1J8Z4ykGYSkWB4BRjHzA3pCgfqJwD13wpr:bc1q0ufpzyhght2efpn83vvss9ra65pg8ty97fs5wp,62463:133819,2906
67a69bc9628ea2574e0e87e32212c55ccd0851c4a13a775f14f25add1e914adb,bc1qn4yxsy65hsp5x348jyge90qmpavn420yxythlp,453868,bc1qzmygckpe0zfrw7d5uaxf4mq8p9ydfzf4h5u22c:bc1q2gd7vr80cph36s72l37rtv6727npjcwgrs2ht9,47737:405702,429
5017cc4ee919216a76ff996d7d6ad3849c169386e24fe6165056b2c05285a9e6,bc1qwcssdhxv3ygrqrkvww7ca8x7p2pucfy5tpze55,6802000,1DQjU4A3yWd7yUxJDqTx4Ej24QcssuuSVU,6795898,6102
cd9b51a80afb0d3c79ad151f0ab37eb19080aa4d182eafaf6f4b27dc01f78bce,bc1qlrrjrq39v3fs4hlcgaqp6mv4prr7hv4kdexutf,141101,bc1qlq92u77666nep8cnr874adcakkxadh26r7w9c5:bc1qlrrjrq39v3fs4hlcgaqp6mv4prr7hv4kdexutf,100000:33064,8037
70e6c34da52cceedb347e0fcaaab598da143d0a18b5bc0f93999dd717140c92c,1N6UjwjsvovnkCK3kmsD8R2SsvPjjXiPzZ:19bQYHjDgMg8jcbu7DjUJsCEQNynQY8pek,128014:263841,1T9cDPFgBfc3ZVD9EmwNUi4qab83kyyvi:3GBK2HtFqMSrwMmR1b3dk2jwnFEL45qYPX,60718:312239,18898
9ba319d3e0420c6e3f484d8f1073a041ef3d45634ebac571d5fedcc62b71878e,399Eyb16gK4xwddej7pA4KERLq7WL4csAL:375e1xUkkuqBABVFcBGWodgAViZmy52XiX:39TCcXNTCakANWLoGJozSTHF6JsXnhRL5D,10540:201153:8147,32jfdeD6vuBpYQ5uNs8q5yYrTJMGJatvJo:1Cbb4VaFvtv6vUB88hFjFHPFQcKrUUX95H,1004:200000,18836
fb1bb81660362b6389e096ae580bbdb1934d9c1c54dc4928f217c74066f194a1,bc1qqyfpxjgjqn7uh0kt3saz7y7pzlw89splnws29p,1243079,3GZJcj9XEt9ynDp2o66V3ceLn1AmV2jV9j:bc1qtvh8s63k84r00nu7ga99x4c0xn935qspg83xf6,188525:1043669,10885
043b796d1bfeb8bbdf1302cba44f9ea87a10eb0eab1bd7b58d14005ace8a5149,377JgRCfMsfPYX4F3mBJVzrGbPiaKLSV7L,2197543485,14paXZyDThJfrSHLxZ54wvVikKdDNMgJh1:3JvGV1VkUCEMWLKPe8VSEHmHeLv7QC12QS,176762891:2020771555,9039
4803bf3661a2c9e334170018c65047fa39019def1cd5452ca56061f9d0963447,1BAqaLeF8BkmRXDp9iQsfwpWXtrKuyN8hn,2582858,1P2cVvZGLn52uRkmAEfjHsWynApmTwRkZP:1M5NW1WBqu6RMhkuUdpnYrujjU4C5QtihB,16483:2554344,12031
c6c85fc74782c32e797d48b26db7eb691c3343c013328dd8d343994cb2f58c5b,1Cw93ZhSeeiBMd43issTnH5rAfh3RTvtCL:1678PD5zEyZCvehRQusdaQrKLfCxpAhQko:1Cw93ZhSeeiBMd43issTnH5rAfh3RTvtCL:1Cw93ZhSeeiBMd43issTnH5rAfh3RTvtCL:1Kg7XJk2MH58c5GHgMLARX4hsKU7JeDVYK:1Cw93ZhSeeiBMd43issTnH5rAfh3RTvtCL:1Cw93ZhSeeiBMd43issTnH5rAfh3RTvtCL:1Cw93ZhSeeiBMd43issTnH5rAfh3RTvtCL:1Cw93ZhSeeiBMd43issTnH5rAfh3RTvtCL:1Cw93ZhSeeiBMd43issTnH5rAfh3RTvtCL:1Cw93ZhSeeiBMd43issTnH5rAfh3RTvtCL,58776:116550:45000:69785:46830:51429:51429:52941:48913:87513:58747,19fBTHvAeTdm5NZtEdQtAxprCLRPY6mktz:13oAoTTAAfoKpvTY2Vor6poB4zLDgur6ab,3585:677460,6868
37ea371d0d6c3a956b12ac919528fcfdfcd621ee449632f7d95bac11d8964fb0,1SLq8ztsAsRxHtdVobTMDdTfoGNRVnPfF,157430,378fQ4iumAH1XfGkCXUJMLjFTFdorsLSUf,156749,681
